"Date","Site","Depth","NH4_interp","NO3NO2_interp","SRP_interp","NO3NO2inf_interp","NH4inf_interp","SRPinf_interp"
2015-04-28,50,9,145,9,5,22,16,5
2015-04-28,50,9.3,NA,NA,NA,NA,NA,NA
2015-05-01,50,0.1,6,5,5,25,15,6.5
2015-05-01,50,0.8,NA,NA,NA,25,15,6.5
2015-05-01,50,1.6,5,3,4,25,15,6.5
2015-05-01,50,2.8,NA,NA,NA,25,15,6.5
2015-05-01,50,3.8,8,2,5,25,15,6.5
2015-05-01,50,5,3,3,5,25,15,6.5
2015-05-01,50,5.2,NA,NA,NA,NA,NA,NA
2015-05-01,50,5.5,NA,NA,NA,NA,NA,NA
2015-05-01,50,5.8,NA,NA,NA,NA,NA,NA
2015-05-01,50,6,NA,NA,NA,NA,NA,NA
2015-05-01,50,6.2,8,5,4,25,15,6.5
2015-05-01,50,8,60,8,4,25,15,6.5
2015-05-01,50,9,76,9,4,25,15,6.5
2015-05-01,50,9.3,NA,NA,NA,NA,NA,NA
2015-05-05,50,0.1,18,4,8,28,14,8
2015-05-05,50,0.8,NA,NA,NA,28,14,8
2015-05-05,50,1.6,15,4,6,28,14,8
2015-05-05,50,2.8,NA,NA,NA,28,14,8
2015-05-05,50,3.8,14,3,9,28,14,8
2015-05-05,50,5,13,4,6,28,14,8
2015-05-05,50,5.2,NA,NA,NA,NA,NA,NA
2015-05-05,50,5.5,NA,NA,NA,NA,NA,NA
2015-05-05,50,5.8,NA,NA,NA,NA,NA,NA
2015-05-05,50,6,NA,NA,NA,NA,NA,NA
2015-05-05,50,6.2,15,3,9,28,14,8
2015-05-05,50,8,60,7,6,28,14,8
2015-05-05,50,9,89,8,5,28,14,8
2015-05-05,50,9.3,NA,NA,NA,NA,NA,NA
2015-05-07,50,0.1,15.5,3.5,7.5,37.25,13.75,7.75
2015-05-07,50,0.8,NA,NA,NA,NA,NA,NA
2015-05-07,50,1.6,15,4,7,37.25,13.75,7.75
2015-05-07,50,2.8,NA,NA,NA,NA,NA,NA
2015-05-07,50,3.8,15,2.5,8.5,37.25,13.75,7.75
2015-05-07,50,5,12.5,3,5,37.25,13.75,7.75
2015-05-07,50,5.2,NA,NA,NA,NA,NA,NA
2015-05-07,50,5.5,NA,NA,NA,NA,NA,NA
2015-05-07,50,5.8,NA,NA,NA,NA,NA,NA
2015-05-07,50,6,NA,NA,NA,NA,NA,NA
2015-05-07,50,6.2,15,3.5,7,37.25,13.75,7.75
2015-05-07,50,8,48.5,6.25,6.25,37.25,13.75,7.75
2015-05-07,50,9,70,7.25,5.5,37.25,13.75,7.75
2015-05-07,50,9.3,NA,NA,NA,NA,NA,NA
2015-05-11,50,0.1,13,3,7,46.5,13.5,7.5
2015-05-11,50,0.8,NA,NA,NA,NA,NA,NA
2015-05-11,50,1.6,15,4,8,46.5,13.5,7.5
2015-05-11,50,2.8,NA,NA,NA,NA,NA,NA
2015-05-11,50,3.8,16,2,8,46.5,13.5,7.5
2015-05-11,50,5,12,2,4,46.5,13.5,7.5
2015-05-11,50,5.2,NA,NA,NA,NA,NA,NA
2015-05-11,50,5.5,NA,NA,NA,NA,NA,NA
2015-05-11,50,5.8,NA,NA,NA,NA,NA,NA
2015-05-11,50,6,NA,NA,NA,NA,NA,NA
2015-05-11,50,6.2,15,4,5,46.5,13.5,7.5
2015-05-11,50,8,37,5.5,6.5,46.5,13.5,7.5
2015-05-11,50,9,51,6.5,6,46.5,13.5,7.5
2015-05-11,50,9.3,NA,NA,NA,NA,NA,NA
2015-05-14,50,0.1,12.5,2.5,6.5,55.75,13.25,7.25
2015-05-14,50,0.8,NA,NA,NA,NA,NA,NA
2015-05-14,50,1.6,14,3,7.5,55.75,13.25,7.25
2015-05-14,50,2.8,NA,NA,NA,NA,NA,NA
2015-05-14,50,3.8,14.5,3,6.5,55.75,13.25,7.25
2015-05-14,50,5,10,2,3.75,55.75,13.25,7.25
2015-05-14,50,5.2,NA,NA,NA,NA,NA,NA
2015-05-14,50,5.5,NA,NA,NA,NA,NA,NA
2015-05-14,50,5.8,NA,NA,NA,NA,NA,NA
2015-05-14,50,6,NA,NA,NA,NA,NA,NA
2015-05-14,50,6.2,14,3.5,4.5,55.75,13.25,7.25
2015-05-14,50,8,25.5,4.75,6.75,55.75,13.25,7.25
2015-05-14,50,9,32,5.75,6.5,55.75,13.25,7.25
2015-05-14,50,9.3,NA,NA,NA,NA,NA,NA
2015-05-18,50,0.1,12,2,6,65,13,7
2015-05-18,50,0.8,NA,NA,NA,NA,NA,NA
2015-05-18,50,1.6,13,2,7,65,13,7
2015-05-18,50,2.8,NA,NA,NA,NA,NA,NA
2015-05-18,50,3.8,13,4,5,65,13,7
2015-05-18,50,5,8,2,3.5,65,13,7
2015-05-18,50,5.2,NA,NA,NA,NA,NA,NA
2015-05-18,50,5.5,NA,NA,NA,NA,NA,NA
2015-05-18,50,5.8,NA,NA,NA,NA,NA,NA
2015-05-18,50,6,NA,NA,NA,NA,NA,NA
2015-05-18,50,6.2,13,3,4,65,13,7
2015-05-18,50,8,14,4,7,65,13,7
2015-05-18,50,9,13,5,7,65,13,7
2015-05-18,50,9.3,NA,NA,NA,NA,NA,NA
2015-05-21,50,0.1,8,2.5,5.5,54,9.5,6.5
2015-05-21,50,0.8,NA,NA,NA,NA,NA,NA
2015-05-21,50,1.6,8.5,2.5,6,54,9.5,6.5
2015-05-21,50,2.8,NA,NA,NA,NA,NA,NA
2015-05-21,50,3.8,9.5,3.5,5.5,54,9.5,6.5
2015-05-21,50,5,6,2,3.25,54,9.5,6.5
2015-05-21,50,5.2,NA,NA,NA,NA,NA,NA
2015-05-21,50,5.5,NA,NA,NA,NA,NA,NA
2015-05-21,50,5.8,NA,NA,NA,NA,NA,NA
2015-05-21,50,6,NA,NA,NA,NA,NA,NA
2015-05-21,50,6.2,10,5,4.5,54,9.5,6.5
2015-05-21,50,8,11,4,6,54,9.5,6.5
2015-05-21,50,9,10,4.5,5,54,9.5,6.5
2015-05-21,50,9.3,NA,NA,NA,NA,NA,NA
2015-05-25,50,0.1,4,3,5,43,6,6
2015-05-25,50,0.8,NA,NA,NA,NA,NA,NA
2015-05-25,50,1.6,4,3,5,43,6,6
2015-05-25,50,2.8,NA,NA,NA,NA,NA,NA
2015-05-25,50,3.8,6,3,6,43,6,6
2015-05-25,50,5,4,2,3,43,6,6
2015-05-25,50,5.2,NA,NA,NA,NA,NA,NA
2015-05-25,50,5.5,NA,NA,NA,NA,NA,NA
2015-05-25,50,5.8,NA,NA,NA,NA,NA,NA
2015-05-25,50,6,NA,NA,NA,NA,NA,NA
2015-05-25,50,6.2,7,7,5,43,6,6
2015-05-25,50,8,8,4,5,43,6,6
2015-05-25,50,9,7,4,3,43,6,6
2015-05-25,50,9.3,NA,NA,NA,NA,NA,NA
2015-05-28,50,0.1,8,3,6.5,59.5,10,7
2015-05-28,50,0.8,NA,NA,NA,NA,NA,NA
2015-05-28,50,1.6,7.5,2.5,5.5,59.5,10,7
2015-05-28,50,2.8,NA,NA,NA,NA,NA,NA
2015-05-28,50,3.8,6.25,2.75,6.75,59.5,10,7
2015-05-28,50,5,4.5,2,3.75,59.5,10,7
2015-05-28,50,5.2,NA,NA,NA,NA,NA,NA
2015-05-28,50,5.5,NA,NA,NA,NA,NA,NA
2015-05-28,50,5.8,NA,NA,NA,NA,NA,NA
2015-05-28,50,6,NA,NA,NA,NA,NA,NA
2015-05-28,50,6.2,10.5,5,5,59.5,10,7
2015-05-28,50,8,41,4,5,59.5,10,7
2015-05-28,50,9,6.75,3.75,3.5,59.5,10,7
2015-05-28,50,9.3,NA,NA,NA,NA,NA,NA
2015-06-08,50,0.1,12,3,8,76,14,8
2015-06-08,50,0.8,NA,NA,NA,NA,NA,NA
2015-06-08,50,1.6,11,2,6,76,14,8
2015-06-08,50,2.8,NA,NA,NA,NA,NA,NA
2015-06-08,50,3.8,6.5,2.5,7.5,76,14,8
2015-06-08,50,5,5,2,4.5,76,14,8
2015-06-08,50,5.2,NA,NA,NA,NA,NA,NA
2015-06-08,50,5.5,NA,NA,NA,NA,NA,NA
2015-06-08,50,5.8,NA,NA,NA,NA,NA,NA
2015-06-08,50,6,NA,NA,NA,NA,NA,NA
2015-06-08,50,6.2,14,3,5,76,14,8
2015-06-08,50,8,74,4,5,76,14,8
2015-06-08,50,9,6.5,3.5,4,76,14,8
2015-06-08,50,9.3,NA,NA,NA,NA,NA,NA
2015-06-11,50,0.1,10.5,2.5,7.5,73,12.5,8.5
2015-06-11,50,0.8,NA,NA,NA,NA,NA,NA
2015-06-11,50,1.6,28.5,3.5,6,73,12.5,8.5
2015-06-11,50,2.8,NA,NA,NA,NA,NA,NA
2015-06-11,50,3.8,6.75,2.25,8.25,73,12.5,8.5
2015-06-11,50,5,5.5,2,5.25,73,12.5,8.5
2015-06-11,50,5.2,NA,NA,NA,NA,NA,NA
2015-06-11,50,5.5,NA,NA,NA,NA,NA,NA
2015-06-11,50,5.8,NA,NA,NA,NA,NA,NA
2015-06-11,50,6,NA,NA,NA,NA,NA,NA
2015-06-11,50,6.2,11.5,2.5,5.5,73,12.5,8.5
2015-06-11,50,8,39.5,3,5.5,73,12.5,8.5
2015-06-11,50,9,6.25,3.25,4.5,73,12.5,8.5
2015-06-11,50,9.3,NA,NA,NA,NA,NA,NA
2015-06-15,50,0.1,9,2,7,70,11,9
2015-06-15,50,0.8,NA,NA,NA,NA,NA,NA
2015-06-15,50,1.6,46,5,6,70,11,9
2015-06-15,50,2.8,NA,NA,NA,NA,NA,NA
2015-06-15,50,3.8,7,2,9,70,11,9
2015-06-15,50,5,6,2,6,70,11,9
2015-06-15,50,5.2,NA,NA,NA,NA,NA,NA
2015-06-15,50,5.5,NA,NA,NA,NA,NA,NA
2015-06-15,50,5.8,NA,NA,NA,NA,NA,NA
2015-06-15,50,6,NA,NA,NA,NA,NA,NA
2015-06-15,50,6.2,9,2,6,70,11,9
2015-06-15,50,8,5,2,6,70,11,9
2015-06-15,50,9,6,3,5,70,11,9
2015-06-15,50,9.3,NA,NA,NA,NA,NA,NA
2015-06-18,50,0.1,10,3.66666666666667,7,69,9.66666666666667,8.66666666666667
2015-06-18,50,0.8,NA,NA,NA,NA,NA,NA
2015-06-18,50,1.6,32.3333333333333,5.33333333333333,6.33333333333333,69,9.66666666666667,8.66666666666667
2015-06-18,50,2.8,NA,NA,NA,NA,NA,NA
2015-06-18,50,3.8,5.33333333333333,2.33333333333333,9,69,9.66666666666667,8.66666666666667
2015-06-18,50,5,16.6666666666667,3,6.33333333333333,69,9.66666666666667,8.66666666666667
2015-06-18,50,5.2,NA,NA,NA,NA,NA,NA
2015-06-18,50,5.5,NA,NA,NA,NA,NA,NA
2015-06-18,50,5.8,NA,NA,NA,NA,NA,NA
2015-06-18,50,6,NA,NA,NA,NA,NA,NA
2015-06-18,50,6.2,7.66666666666667,2,6.33333333333333,69,9.66666666666667,8.66666666666667
2015-06-18,50,8,6,2,5.66666666666667,69,9.66666666666667,8.66666666666667
2015-06-18,50,9,7.33333333333333,2.66666666666667,5.66666666666667,69,9.66666666666667,8.66666666666667
2015-06-18,50,9.3,NA,NA,NA,NA,NA,NA
2015-06-19,50,0.1,11,5.33333333333333,7,68,8.33333333333333,8.33333333333333
2015-06-19,50,0.8,NA,NA,NA,NA,NA,NA
2015-06-19,50,1.6,18.6666666666667,5.66666666666667,6.66666666666667,68,8.33333333333333,8.33333333333333
2015-06-19,50,2.8,NA,NA,NA,NA,NA,NA
2015-06-19,50,3.8,3.66666666666667,2.66666666666667,9,68,8.33333333333333,8.33333333333333
2015-06-19,50,5,27.3333333333333,4,6.66666666666667,68,8.33333333333333,8.33333333333333
2015-06-19,50,5.2,NA,NA,NA,NA,NA,NA
2015-06-19,50,5.5,NA,NA,NA,NA,NA,NA
2015-06-19,50,5.8,NA,NA,NA,NA,NA,NA
2015-06-19,50,6,NA,NA,NA,NA,NA,NA
2015-06-19,50,6.2,6.33333333333333,2,6.66666666666667,68,8.33333333333333,8.33333333333333
2015-06-19,50,8,7,2,5.33333333333333,68,8.33333333333333,8.33333333333333
2015-06-19,50,9,8.66666666666667,2.33333333333333,6.33333333333333,68,8.33333333333333,8.33333333333333
2015-06-19,50,9.3,NA,NA,NA,NA,NA,NA
2015-06-22,50,0.1,12,7,7,67,7,8
2015-06-22,50,0.8,NA,NA,NA,NA,NA,NA
2015-06-22,50,1.6,5,6,7,67,7,8
2015-06-22,50,2.8,NA,NA,NA,NA,NA,NA
2015-06-22,50,3.8,2,3,9,67,7,8
2015-06-22,50,5,38,5,7,67,7,8
2015-06-22,50,5.2,NA,NA,NA,NA,NA,NA
2015-06-22,50,5.5,NA,NA,NA,NA,NA,NA
2015-06-22,50,5.8,NA,NA,NA,NA,NA,NA
2015-06-22,50,6,NA,NA,NA,NA,NA,NA
2015-06-22,50,6.2,5,2,7,67,7,8
2015-06-22,50,8,8,2,5,67,7,8
2015-06-22,50,9,10,2,7,67,7,8
2015-06-22,50,9.3,NA,NA,NA,NA,NA,NA
2015-06-23,50,0.1,12,5.66666666666667,6.66666666666667,69.3333333333333,6.33333333333333,9
2015-06-23,50,0.8,NA,NA,NA,NA,NA,NA
2015-06-23,50,1.6,5,4.33333333333333,6.66666666666667,69.3333333333333,6.33333333333333,9
2015-06-23,50,2.8,NA,NA,NA,NA,NA,NA
2015-06-23,50,3.8,5.33333333333333,4,8,69.3333333333333,6.33333333333333,9
2015-06-23,50,5,27.6666666666667,6,7.33333333333333,69.3333333333333,6.33333333333333,9
2015-06-23,50,5.2,NA,NA,NA,NA,NA,NA
2015-06-23,50,5.5,NA,NA,NA,NA,NA,NA
2015-06-23,50,5.8,NA,NA,NA,NA,NA,NA
2015-06-23,50,6,NA,NA,NA,NA,NA,NA
2015-06-23,50,6.2,5.66666666666667,2,6.33333333333333,69.3333333333333,6.33333333333333,9
2015-06-23,50,8,8.66666666666667,2.66666666666667,5.33333333333333,69.3333333333333,6.33333333333333,9
2015-06-23,50,9,10,2.33333333333333,7,69.3333333333333,6.33333333333333,9
2015-06-23,50,9.3,NA,NA,NA,NA,NA,NA
2015-06-25,50,0.1,12,4.33333333333333,6.33333333333333,71.6666666666667,5.66666666666667,10
2015-06-25,50,0.8,NA,NA,NA,NA,NA,NA
2015-06-25,50,1.6,5,2.66666666666667,6.33333333333333,71.6666666666667,5.66666666666667,10
2015-06-25,50,2.8,NA,NA,NA,NA,NA,NA
2015-06-25,50,3.8,8.66666666666667,5,7,71.6666666666667,5.66666666666667,10
2015-06-25,50,5,17.3333333333333,7,7.66666666666667,71.6666666666667,5.66666666666667,10
2015-06-25,50,5.2,NA,NA,NA,NA,NA,NA
2015-06-25,50,5.5,NA,NA,NA,NA,NA,NA
2015-06-25,50,5.8,NA,NA,NA,NA,NA,NA
2015-06-25,50,6,NA,NA,NA,NA,NA,NA
2015-06-25,50,6.2,6.33333333333333,2,5.66666666666667,71.6666666666667,5.66666666666667,10
2015-06-25,50,8,9.33333333333333,3.33333333333333,5.66666666666667,71.6666666666667,5.66666666666667,10
2015-06-25,50,9,10,2.66666666666667,7,71.6666666666667,5.66666666666667,10
2015-06-25,50,9.3,NA,NA,NA,NA,NA,NA
2015-06-29,50,0.1,12,3,6,74,5,11
2015-06-29,50,0.8,NA,NA,NA,NA,NA,NA
2015-06-29,50,1.6,5,1,6,74,5,11
2015-06-29,50,2.8,NA,NA,NA,NA,NA,NA
2015-06-29,50,3.8,12,6,6,74,5,11
2015-06-29,50,5,7,8,8,74,5,11
2015-06-29,50,5.2,NA,NA,NA,NA,NA,NA
2015-06-29,50,5.5,NA,NA,NA,NA,NA,NA
2015-06-29,50,5.8,NA,NA,NA,NA,NA,NA
2015-06-29,50,6,NA,NA,NA,NA,NA,NA
2015-06-29,50,6.2,7,2,5,74,5,11
2015-06-29,50,8,10,4,6,74,5,11
2015-06-29,50,9,10,3,7,74,5,11
2015-06-29,50,9.3,NA,NA,NA,NA,NA,NA
2015-07-02,50,0.1,9.5,3.5,5.5,60,5.5,11
2015-07-02,50,0.8,NA,NA,NA,NA,NA,NA
2015-07-02,50,1.6,6.5,1,6.5,60,5.5,11
2015-07-02,50,2.8,NA,NA,NA,NA,NA,NA
2015-07-02,50,3.8,11,4,6,60,5.5,11
2015-07-02,50,5,14,6,7.5,60,5.5,11
2015-07-02,50,5.2,NA,NA,NA,NA,NA,NA
2015-07-02,50,5.5,NA,NA,NA,NA,NA,NA
2015-07-02,50,5.8,NA,NA,NA,NA,NA,NA
2015-07-02,50,6,NA,NA,NA,NA,NA,NA
2015-07-02,50,6.2,28,2.5,5.5,60,5.5,11
2015-07-02,50,8,52,4,5.5,60,5.5,11
2015-07-02,50,9,46,3.5,6.5,60,5.5,11
2015-07-02,50,9.3,NA,NA,NA,NA,NA,NA
2015-07-06,50,0.1,7,4,5,46,6,11
2015-07-06,50,0.8,NA,NA,NA,NA,NA,NA
2015-07-06,50,1.6,8,1,7,46,6,11
2015-07-06,50,2.8,NA,NA,NA,NA,NA,NA
2015-07-06,50,3.8,10,2,6,46,6,11
2015-07-06,50,5,21,4,7,46,6,11
2015-07-06,50,5.2,NA,NA,NA,NA,NA,NA
2015-07-06,50,5.5,NA,NA,NA,NA,NA,NA
2015-07-06,50,5.8,NA,NA,NA,NA,NA,NA
2015-07-06,50,6,NA,NA,NA,NA,NA,NA
2015-07-06,50,6.2,49,3,6,46,6,11
2015-07-06,50,8,94,4,5,46,6,11
2015-07-06,50,9,82,4,6,46,6,11
2015-07-06,50,9.3,NA,NA,NA,NA,NA,NA
2015-07-09,50,0.1,130,8,6.5,38.5,6.5,11.5
2015-07-09,50,0.8,NA,NA,NA,NA,NA,NA
2015-07-09,50,1.6,33,3.5,8.5,38.5,6.5,11.5
2015-07-09,50,2.8,NA,NA,NA,NA,NA,NA
2015-07-09,50,3.8,13.5,3,6,38.5,6.5,11.5
2015-07-09,50,5,48,3,6.5,38.5,6.5,11.5
2015-07-09,50,5.2,NA,NA,NA,NA,NA,NA
2015-07-09,50,5.5,NA,NA,NA,NA,NA,NA
2015-07-09,50,5.8,NA,NA,NA,NA,NA,NA
2015-07-09,50,6,NA,NA,NA,NA,NA,NA
2015-07-09,50,6.2,108,3,4,38.5,6.5,11.5
2015-07-09,50,8,140.5,4,4,38.5,6.5,11.5
2015-07-09,50,9,140.5,4.5,4.5,38.5,6.5,11.5
2015-07-09,50,9.3,NA,NA,NA,NA,NA,NA
2015-07-13,50,0.1,253,12,8,31,7,12
2015-07-13,50,0.8,NA,NA,NA,NA,NA,NA
2015-07-13,50,1.6,58,6,10,31,7,12
2015-07-13,50,2.8,NA,NA,NA,NA,NA,NA
2015-07-13,50,3.8,17,4,6,31,7,12
2015-07-13,50,5,75,2,6,31,7,12
2015-07-13,50,5.2,NA,NA,NA,NA,NA,NA
2015-07-13,50,5.5,NA,NA,NA,NA,NA,NA
2015-07-13,50,5.8,NA,NA,NA,NA,NA,NA
2015-07-13,50,6,NA,NA,NA,NA,NA,NA
2015-07-13,50,6.2,167,3,2,31,7,12
2015-07-13,50,8,187,4,3,31,7,12
2015-07-13,50,9,199,5,3,31,7,12
2015-07-13,50,9.3,NA,NA,NA,NA,NA,NA
2015-07-16,50,0.1,133,8,8,49.5,6,10
2015-07-16,50,0.8,NA,NA,NA,NA,NA,NA
2015-07-16,50,1.6,32.5,4,9,49.5,6,10
2015-07-16,50,2.8,NA,NA,NA,NA,NA,NA
2015-07-16,50,3.8,12,3,7.5,49.5,6,10
2015-07-16,50,5,145,2.5,5,49.5,6,10
2015-07-16,50,5.2,NA,NA,NA,NA,NA,NA
2015-07-16,50,5.5,NA,NA,NA,NA,NA,NA
2015-07-16,50,5.8,NA,NA,NA,NA,NA,NA
2015-07-16,50,6,NA,NA,NA,NA,NA,NA
2015-07-16,50,6.2,148.5,3.5,4,49.5,6,10
2015-07-16,50,8,237.5,5.5,4,49.5,6,10
2015-07-16,50,9,254,6,8.5,49.5,6,10
2015-07-16,50,9.3,NA,NA,NA,NA,NA,NA
2015-07-20,50,0.1,13,4,8,68,5,8
2015-07-20,50,0.8,NA,NA,NA,NA,NA,NA
2015-07-20,50,1.6,7,2,8,68,5,8
2015-07-20,50,2.8,NA,NA,NA,NA,NA,NA
2015-07-20,50,3.8,7,2,9,68,5,8
2015-07-20,50,5,215,3,4,68,5,8
2015-07-20,50,5.2,NA,NA,NA,NA,NA,NA
2015-07-20,50,5.5,NA,NA,NA,NA,NA,NA
2015-07-20,50,5.8,NA,NA,NA,NA,NA,NA
2015-07-20,50,6,NA,NA,NA,NA,NA,NA
2015-07-20,50,6.2,130,4,6,68,5,8
2015-07-20,50,8,288,7,5,68,5,8
2015-07-20,50,9,309,7,14,68,5,8
2015-07-20,50,9.3,NA,NA,NA,NA,NA,NA
2015-07-23,50,0.1,73.5,4.5,7,86.5,5,9
2015-07-23,50,0.8,NA,NA,NA,NA,NA,NA
2015-07-23,50,1.6,5,2,7.75,86.5,5,9
2015-07-23,50,2.8,NA,NA,NA,NA,NA,NA
2015-07-23,50,3.8,333.5,7.5,7.5,86.5,5,9
2015-07-23,50,5,210.5,4.5,4,86.5,5,9
2015-07-23,50,5.2,NA,NA,NA,NA,NA,NA
2015-07-23,50,5.5,NA,NA,NA,NA,NA,NA
2015-07-23,50,5.8,NA,NA,NA,NA,NA,NA
2015-07-23,50,6,NA,NA,NA,NA,NA,NA
2015-07-23,50,6.2,207.5,6,6,86.5,5,9
2015-07-23,50,8,290,8,4.5,86.5,5,9
2015-07-23,50,9,300.5,8,9,86.5,5,9
2015-07-23,50,9.3,NA,NA,NA,NA,NA,NA
2015-07-27,50,0.1,134,5,6,105,5,10
2015-07-27,50,0.8,NA,NA,NA,NA,NA,NA
2015-07-27,50,1.6,3,2,7.5,105,5,10
2015-07-27,50,2.8,NA,NA,NA,NA,NA,NA
2015-07-27,50,3.8,660,13,6,105,5,10
2015-07-27,50,5,206,6,4,105,5,10
2015-07-27,50,5.2,NA,NA,NA,NA,NA,NA
2015-07-27,50,5.5,NA,NA,NA,NA,NA,NA
2015-07-27,50,5.8,NA,NA,NA,NA,NA,NA
2015-07-27,50,6,NA,NA,NA,NA,NA,NA
2015-07-27,50,6.2,285,8,6,105,5,10
2015-07-27,50,8,292,9,4,105,5,10
2015-07-27,50,9,292,9,4,105,5,10
2015-07-27,50,9.3,NA,NA,NA,NA,NA,NA
2015-07-30,50,0.1,67.5,3.5,6.5,107,6,10.5
2015-07-30,50,0.8,NA,NA,NA,NA,NA,NA
2015-07-30,50,1.6,4,2,7.25,107,6,10.5
2015-07-30,50,2.8,NA,NA,NA,NA,NA,NA
2015-07-30,50,3.8,333.5,8,11.5,107,6,10.5
2015-07-30,50,5,106.5,5,4.5,107,6,10.5
2015-07-30,50,5.2,NA,NA,NA,NA,NA,NA
2015-07-30,50,5.5,NA,NA,NA,NA,NA,NA
2015-07-30,50,5.8,NA,NA,NA,NA,NA,NA
2015-07-30,50,6,NA,NA,NA,NA,NA,NA
2015-07-30,50,6.2,196,6,5.5,107,6,10.5
2015-07-30,50,8,348,9,4.5,107,6,10.5
2015-07-30,50,9,382.5,9.5,4,107,6,10.5
2015-07-30,50,9.3,NA,NA,NA,NA,NA,NA
2015-08-03,50,0.1,1,2,7,109,7,11
2015-08-03,50,0.8,NA,NA,NA,NA,NA,NA
2015-08-03,50,1.6,5,2,7,109,7,11
2015-08-03,50,2.8,NA,NA,NA,NA,NA,NA
2015-08-03,50,3.8,7,3,17,109,7,11
2015-08-03,50,5,7,4,5,109,7,11
2015-08-03,50,5.2,NA,NA,NA,NA,NA,NA
2015-08-03,50,5.5,NA,NA,NA,NA,NA,NA
2015-08-03,50,5.8,NA,NA,NA,NA,NA,NA
2015-08-03,50,6,NA,NA,NA,NA,NA,NA
2015-08-03,50,6.2,107,4,5,109,7,11
2015-08-03,50,8,404,9,5,109,7,11
2015-08-03,50,9,473,10,4,109,7,11
2015-08-03,50,9.3,NA,NA,NA,NA,NA,NA
2015-08-08,50,0.1,1.5,2.25,7.25,107.25,5.5,10.75
2015-08-08,50,0.8,NA,NA,NA,NA,NA,NA
2015-08-08,50,1.6,4.75,1.5,9.75,107.25,5.5,10.75
2015-08-08,50,2.8,NA,NA,NA,NA,NA,NA
2015-08-08,50,3.8,6.5,2.75,17.5,107.25,5.5,10.75
2015-08-08,50,5,31.5,3.75,5.5,107.25,5.5,10.75
2015-08-08,50,5.2,NA,NA,NA,NA,NA,NA
2015-08-08,50,5.5,NA,NA,NA,NA,NA,NA
2015-08-08,50,5.8,NA,NA,NA,NA,NA,NA
2015-08-08,50,6,NA,NA,NA,NA,NA,NA
2015-08-08,50,6.2,167.75,5.25,5,107.25,5.5,10.75
2015-08-08,50,8,524.5,11.75,5,107.25,5.5,10.75
2015-08-08,50,9,580.25,12.5,4.75,107.25,5.5,10.75
2015-08-08,50,9.3,NA,NA,NA,NA,NA,NA
2015-08-15,50,0.1,2,2.5,7.5,105.5,4,10.5
2015-08-15,50,0.8,NA,NA,NA,NA,NA,NA
2015-08-15,50,1.6,4.5,1,12.5,105.5,4,10.5
2015-08-15,50,2.8,NA,NA,NA,NA,NA,NA
2015-08-15,50,3.8,6,2.5,18,105.5,4,10.5
2015-08-15,50,5,56,3.5,6,105.5,4,10.5
2015-08-15,50,5.2,NA,NA,NA,NA,NA,NA
2015-08-15,50,5.5,NA,NA,NA,NA,NA,NA
2015-08-15,50,5.8,NA,NA,NA,NA,NA,NA
2015-08-15,50,6,NA,NA,NA,NA,NA,NA
2015-08-15,50,6.2,228.5,6.5,5,105.5,4,10.5
2015-08-15,50,8,645,14.5,5,105.5,4,10.5
2015-08-15,50,9,687.5,15,5.5,105.5,4,10.5
2015-08-15,50,9.3,NA,NA,NA,NA,NA,NA
2015-08-22,50,0.1,2.5,2.75,7.75,103.75,2.5,10.25
2015-08-22,50,0.8,NA,NA,NA,NA,NA,NA
2015-08-22,50,1.6,4.25,0.5,15.25,103.75,2.5,10.25
2015-08-22,50,2.8,NA,NA,NA,NA,NA,NA
2015-08-22,50,3.8,5.5,2.25,18.5,103.75,2.5,10.25
2015-08-22,50,5,80.5,3.25,6.5,103.75,2.5,10.25
2015-08-22,50,5.2,NA,NA,NA,NA,NA,NA
2015-08-22,50,5.5,NA,NA,NA,NA,NA,NA
2015-08-22,50,5.8,NA,NA,NA,NA,NA,NA
2015-08-22,50,6,NA,NA,NA,NA,NA,NA
2015-08-22,50,6.2,289.25,7.75,5,103.75,2.5,10.25
2015-08-22,50,8,765.5,17.25,5,103.75,2.5,10.25
2015-08-22,50,9,794.75,17.5,6.25,103.75,2.5,10.25
2015-08-22,50,9.3,NA,NA,NA,NA,NA,NA
2015-08-31,50,0.1,3,3,8,102,1,10
2015-08-31,50,0.8,NA,NA,NA,NA,NA,NA
2015-08-31,50,1.6,4,0,18,102,1,10
2015-08-31,50,2.8,NA,NA,NA,NA,NA,NA
2015-08-31,50,3.8,5,2,19,102,1,10
2015-08-31,50,5,105,3,7,102,1,10
2015-08-31,50,5.2,NA,NA,NA,NA,NA,NA
2015-08-31,50,5.5,NA,NA,NA,NA,NA,NA
2015-08-31,50,5.8,NA,NA,NA,NA,NA,NA
2015-08-31,50,6,NA,NA,NA,NA,NA,NA
2015-08-31,50,6.2,350,9,5,102,1,10
2015-08-31,50,8,886,20,5,102,1,10
2015-08-31,50,9,902,20,7,102,1,10
2015-08-31,50,9.3,NA,NA,NA,NA,NA,NA
2015-09-04,50,0.1,3,2.5,10,101.333333333333,2,11.6666666666667
2015-09-04,50,0.8,NA,NA,NA,NA,NA,NA
2015-09-04,50,1.6,3.5,1,13,101.333333333333,2,11.6666666666667
2015-09-04,50,2.8,NA,NA,NA,NA,NA,NA
